UserID,Items
29,i332
29,i333
29,i334
29,i335
29,i336
29,i337
29,i338
29,i339
29,i340
29,i341
29,i342
29,i343
29,i344
29,i345
29,i346
29,i347
30,i348
30,i349
30,i350
30,i351
30,i352
30,i353
30,i354
30,i355
30,i356
30,i357
30,i358
30,i359
30,i360
30,i361
30,i362
30,i363
30,i364
30,i365
30,i366
30,i277
30,i367
30,i368
30,i369
30,i370
30,i371
30,i372
30,i373
30,i406
30,i374
30,i375
30,i376
30,i377
30,i378
30,i379
30,i380
30,i381
30,i382
30,i383
30,i384
30,i385
30,i386
30,i387
30,i388
30,i389
30,i62
30,i390
30,i391
30,i392
30,i393
30,i394
30,i395
30,i396
30,i397
30,i398
30,i399
30,i67
30,i82
30,i400
30,i401
30,i402
30,i403
30,i404
30,i405
30,i271
30,i241
30,i97
30,i407
30,i408
30,i486
30,i56
30,i409
30,i317
30,i138
30,i49
30,i410
30,i128
30,i164
30,i411
30,i39
30,i412
30,i215
30,i413
30,i414
30,i415
30,i416
30,i250
30,i445
30,i417
30,i418
30,i419
30,i420
30,i421
30,i186
30,i422
30,i423
30,i424
30,i425
30,i54
30,i190
30,i426
30,i427
30,i326
30,i428
30,i223
30,i429
30,i430
30,i431
30,i432
30,i433
30,i434
30,i435
30,i436
30,i437
30,i438
30,i439
30,i440
30,i441
30,i240
30,i442
30,i443
30,i444
30,i446
30,i447
30,i15
30,i448
30,i449
30,i450
30,i451
30,i452
30,i453
30,i290
30,i454
30,i455
30,i456
30,i457
30,i458
30,i459
30,i460
30,i461
30,i462
30,i463
30,i464
30,i465
30,i466
30,i467
30,i468
30,i469
30,i470
30,i471
30,i472
30,i473
30,i74
30,i474
30,i475
30,i476
30,i477
30,i478
30,i479
30,i480
30,i481
30,i482
30,i483
30,i484
30,i485
30,i53
30,i487
30,i248
30,i488
30,i489
30,i490
30,i491
30,i492
30,i493
30,i494
30,i88
30,i495
30,i496
30,i497
30,i498
30,i499
30,i500
30,i1
30,i319
30,i2
30,i3
30,i4
30,i5
30,i6
30,i7
30,i8
30,i238
30,i9
30,i10
30,i11
30,i12
30,i13
30,i14
30,i16
30,i105
30,i17
30,i18
30,i19
30,i20
30,i21
30,i179
30,i22
30,i23
30,i134
30,i24
30,i25
30,i26
30,i27
30,i28
30,i29
30,i30
30,i31
30,i32
30,i78
30,i33
30,i34
30,i35
30,i330
30,i36
30,i37
30,i38
30,i40
30,i41
30,i42
30,i43
30,i44
30,i45
30,i46
30,i47
30,i48
30,i50
30,i51
30,i52
30,i55
30,i57
30,i273
30,i58
30,i59
30,i60
30,i61
30,i346
30,i137
30,i63
30,i64
30,i65
30,i66
30,i187
30,i68
30,i69
30,i70
30,i71
30,i72
30,i73
30,i75
30,i76
30,i77
30,i79
30,i80
30,i81
30,i83
30,i84
30,i85
30,i86
30,i87
30,i89
30,i90
30,i91
30,i92
30,i93
30,i94
30,i95
30,i96
30,i98
30,i99
30,i100
30,i101
30,i102
30,i103
30,i104
30,i106
30,i107
30,i108
30,i109
30,i110
30,i111
30,i112
30,i113
30,i114
30,i115
30,i116
30,i117
30,i118
30,i119
30,i120
30,i121
30,i122
30,i123
30,i124
30,i125
30,i126
31,i127
31,i128
31,i129
31,i130
31,i131
31,i132
31,i133
31,i134
31,i197
31,i217
31,i135
31,i21
31,i136
31,i137
31,i138
31,i139
31,i140
31,i141
31,i110
31,i142
31,i143
31,i144
31,i145
31,i146
31,i147
31,i148
31,i487
31,i149
31,i150
31,i151
31,i152
31,i153
31,i154
31,i52
31,i324
31,i273
31,i488
31,i310
31,i111
31,i155
31,i156
31,i157
31,i192
31,i158
31,i159
31,i316
31,i160
31,i453
31,i82
31,i161
31,i162
31,i410
31,i163
31,i164
31,i165
31,i166
31,i167
31,i168
31,i169
31,i170
31,i171
31,i372
31,i172
31,i173
31,i174
31,i175
31,i288
31,i176
31,i177
31,i178
31,i179
31,i194
31,i180
31,i181
31,i245
31,i182
31,i183
31,i253
31,i184
31,i185
31,i186
31,i187
31,i188
31,i189
31,i6
31,i190
31,i191
31,i193
31,i500
31,i195
31,i196
31,i198
31,i239
31,i263
31,i199
31,i200
31,i471
31,i201
31,i202
31,i261
31,i203
31,i454
31,i204
31,i205
31,i114
31,i206
31,i101
31,i207
31,i227
31,i208
31,i209
31,i402
31,i210
31,i296
31,i211
31,i212
31,i66
31,i59
31,i213
31,i214
31,i215
31,i216
31,i218
31,i61
31,i219
31,i311
31,i220
31,i257
31,i99
31,i221
31,i100
31,i222
31,i223
31,i224
31,i225
31,i226
32,i227
32,i228
32,i229
32,i230
32,i231
32,i232
32,i157
32,i233
32,i274
32,i234
32,i235
32,i236
32,i237
32,i238
32,i239
32,i240
32,i241
32,i242
32,i243
32,i244
32,i245
32,i246
32,i175
32,i247
32,i248
32,i361
32,i249
32,i250
32,i251
32,i252
32,i253
32,i56
32,i262
32,i45
32,i254
32,i27
32,i120
32,i183
32,i65
32,i255
32,i256
32,i257
32,i258
32,i259
32,i260
32,i261
32,i263
32,i264
32,i265
32,i266
32,i174
32,i484
32,i107
32,i267
32,i268
32,i269
32,i270
32,i271
32,i272
32,i273
32,i275
32,i276
32,i277
32,i278
32,i279
32,i280
32,i472
32,i281
32,i282
32,i283
32,i414
32,i470
32,i284
32,i285
32,i286
32,i287
32,i288
32,i289
32,i290
32,i485
32,i291
32,i292
32,i293
32,i294
32,i295
32,i296
32,i113
32,i297
32,i298
32,i299
32,i300
32,i301
32,i302
32,i303
32,i304
32,i305
32,i306
32,i307
32,i308
32,i309
32,i310
32,i311
32,i312
32,i313
32,i314
32,i315
32,i316
32,i317
32,i458
32,i318
32,i319
32,i320
32,i321
32,i322
32,i323
32,i324
32,i325
32,i326
32,i440
32,i327
32,i328
32,i329
32,i330
32,i331
32,i332
32,i13
32,i333
32,i334
32,i376
32,i335
32,i336
32,i416
32,i337
32,i338
32,i339
32,i340
32,i341
32,i342
32,i343
32,i344
32,i345
32,i346
32,i347
32,i348
32,i349
32,i225
32,i350
32,i351
32,i352
32,i478
32,i353
32,i354
32,i355
32,i356
32,i74
32,i488
32,i411
32,i91
32,i357
32,i358
32,i359
32,i360
32,i47
32,i362
32,i363
32,i364
32,i365
32,i366
32,i367
32,i368
32,i369
32,i370
32,i371
32,i372
32,i399
32,i373
32,i374
32,i375
32,i377
32,i378
32,i379
32,i84
32,i380
32,i381
32,i49
32,i382
32,i383
32,i384
32,i385
32,i386
32,i387
32,i388
32,i186
32,i389
32,i166
32,i473
32,i390
32,i454
32,i391
32,i392
32,i393
32,i394
32,i395
32,i396
32,i397
32,i487
32,i398
32,i161
32,i123
32,i400
32,i401
32,i42
32,i41
32,i402
32,i403
32,i497
32,i404
32,i466
32,i405
32,i124
32,i203
32,i192
32,i406
32,i407
32,i465
32,i408
32,i409
32,i410
32,i412
32,i413
32,i498
32,i415
32,i417
32,i418
32,i419
32,i420
32,i481
32,i421
32,i438
32,i422
32,i423
32,i424
32,i425
32,i426
32,i427
32,i428
32,i100
32,i429
32,i430
32,i431
32,i432
32,i433
32,i434
32,i435
32,i436
32,i437
32,i439
32,i441
32,i442
32,i443
32,i444
32,i445
32,i202
32,i15
32,i182
32,i446
32,i447
32,i448
32,i449
32,i450
32,i451
32,i452
32,i453
32,i455
32,i456
32,i457
32,i459
32,i460
32,i461
32,i462
32,i463
32,i464
32,i467
32,i468
32,i469
32,i471
32,i475
32,i16
32,i474
32,i476
32,i477
32,i479
32,i219
32,i480
32,i482
32,i483
32,i39
32,i486
32,i489
32,i490
32,i491
32,i492
32,i493
32,i494
32,i495
32,i132
32,i205
32,i496
32,i499
32,i500
32,i1
32,i2
32,i3
32,i4
32,i5
32,i95
32,i6
32,i7
32,i8
32,i78
32,i9
32,i10
32,i11
32,i188
32,i12
32,i125
32,i14
32,i151
32,i17
32,i18
32,i19
32,i20
32,i21
32,i22
32,i23
32,i24
32,i25
32,i201
32,i26
32,i28
32,i29
32,i211
32,i30
32,i31
32,i32
32,i33
32,i34
32,i35
32,i36
32,i37
32,i38
32,i40
32,i189
32,i43
32,i44
32,i46
32,i152
32,i48
32,i80
32,i50
32,i51
32,i52
32,i53
32,i54
32,i158
32,i55
32,i57
32,i58
32,i59
32,i60
32,i61
32,i62
32,i63
32,i64
32,i66
32,i67
32,i68
32,i69
32,i70
32,i71
32,i72
32,i73
32,i165
32,i191
32,i75
32,i76
32,i128
32,i77
32,i79
32,i81
32,i82
32,i83
32,i85
32,i86
32,i87
32,i88
32,i89
32,i90
32,i92
32,i93
32,i94
32,i96
32,i97
32,i98
32,i99
32,i101
32,i102
32,i103
32,i104
32,i105
32,i106
32,i108
32,i109
32,i222
32,i110
32,i111
32,i112
32,i114
32,i115
32,i116
32,i117
32,i118
32,i119
32,i121
32,i122
32,i126
32,i129
32,i127
32,i130
32,i131
32,i146
32,i133
32,i134
32,i135
32,i136
32,i137
32,i138
32,i210
32,i139
32,i140
32,i141
32,i142
32,i143
32,i144
32,i145
32,i215
32,i147
32,i187
32,i148
32,i149
32,i150
32,i153
32,i154
32,i155
32,i156
32,i164
32,i159
32,i160
32,i162
32,i163
32,i167
32,i168
32,i169
32,i170
32,i171
32,i172
32,i173
32,i176
32,i177
32,i178
32,i179
32,i180
32,i181
33,i184
33,i185
33,i186
33,i187
33,i188
33,i189
33,i190
33,i191
33,i192
33,i193
33,i194
33,i195
33,i196
33,i197
33,i198
33,i199
33,i200
33,i337
33,i201
33,i202
33,i203
33,i204
33,i205
33,i206
33,i207
33,i208
33,i73
33,i224
33,i209
33,i210
33,i211
33,i391
33,i212
33,i213
33,i214
33,i74
33,i215
33,i216
33,i217
33,i218
33,i219
33,i220
33,i221
33,i222
33,i223
33,i225
33,i226
33,i227
33,i228
33,i229
33,i230
33,i231
33,i232
33,i233
33,i69
33,i234
33,i235
33,i155
33,i236
33,i411
33,i237
33,i238
33,i239
33,i240
33,i241
33,i242
33,i243
33,i157
33,i244
33,i30
33,i245
33,i246
33,i247
33,i248
33,i249
33,i250
33,i251
33,i252
33,i253
33,i254
33,i255
33,i256
33,i257
33,i258
33,i259
33,i65
33,i260
33,i261
33,i299
33,i262
33,i263
33,i264
33,i265
33,i266
33,i267
33,i268
33,i269
33,i270
33,i271
33,i272
33,i273
33,i274
33,i275
33,i474
33,i276
33,i481
33,i277
33,i278
33,i279
33,i280
33,i281
33,i443
33,i282
33,i56
33,i283
33,i284
33,i285
33,i286
33,i287
33,i288
33,i127
33,i289
33,i290
33,i291
33,i354
33,i292
33,i142
33,i293
33,i294
33,i295
33,i296
33,i297
33,i298
33,i300
33,i301
33,i302
33,i303
33,i304
33,i305
33,i306
33,i307
33,i308
33,i147
33,i309
33,i310
33,i311
33,i312
33,i313
33,i314
33,i315
33,i316
33,i317
33,i318
33,i319
33,i320
33,i321
33,i322
33,i323
33,i324
33,i325
33,i326
33,i327
33,i328
33,i409
33,i329
34,i330
34,i331
34,i332
34,i333
34,i334
34,i335
34,i336
34,i337
34,i154
34,i338
34,i339
34,i138
34,i11
34,i340
34,i341
34,i342
34,i127
34,i467
34,i118
34,i343
34,i344
34,i345
34,i346
34,i347
34,i176
34,i213
34,i93
34,i348
35,i349
35,i350
35,i351
35,i352
35,i353
35,i354
35,i355
35,i356
35,i357
35,i358
35,i359
35,i360
35,i437
35,i361
35,i362
35,i63
35,i363
35,i364
35,i365
35,i366
35,i367
35,i368
35,i369
35,i465
35,i370
35,i371
35,i438
35,i28
35,i372
35,i373
35,i374
35,i375
35,i376
35,i164
35,i335
35,i377
35,i378
35,i379
35,i47
35,i380
35,i146
35,i381
35,i382
35,i12
35,i383
35,i384
35,i385
35,i386
35,i387
35,i388
35,i119
35,i389
35,i149
35,i390
35,i26
35,i391
35,i392
35,i393
35,i394
35,i395
35,i396
35,i397
35,i398
35,i399
35,i400
35,i401
35,i402
35,i403
35,i404
35,i405
35,i440
35,i406
35,i407
35,i408
35,i409
35,i32
35,i145
35,i410
35,i411
35,i130
35,i412
35,i413
35,i187
35,i414
35,i415
35,i416
35,i417
35,i418
35,i419
35,i420
35,i421
35,i422
35,i315
35,i423
35,i424
35,i425
35,i426
35,i427
35,i428
35,i429
35,i248
35,i430
35,i91
35,i431
35,i432
35,i433
35,i39
35,i21
35,i434
35,i435
35,i222
35,i436
35,i439
35,i441
35,i442
35,i101
35,i443
35,i97
35,i229
35,i444
35,i445
35,i446
35,i287
35,i447
35,i448
35,i449
35,i450
35,i78
35,i451
35,i452
35,i453
35,i454
35,i455
35,i456
35,i457
35,i458
35,i459
35,i460
35,i461
35,i462
35,i463
35,i464
35,i466
35,i467
35,i468
35,i469
35,i470
35,i471
35,i472
35,i473
35,i2
35,i474
35,i475
35,i476
35,i477
35,i478
35,i95
35,i479
35,i480
35,i481
35,i482
35,i483
35,i484
35,i485
35,i486
35,i487
35,i340
35,i488
35,i489
35,i490
35,i491
35,i492
35,i30
35,i285
35,i493
35,i494
35,i195
35,i495
35,i496
35,i231
35,i497
35,i498
35,i499
35,i500
35,i11
35,i69
35,i1
35,i3
35,i4
35,i55
35,i5
35,i6
35,i7
35,i8
35,i9
35,i10
35,i56
35,i127
35,i13
35,i76
35,i98
35,i14
35,i15
35,i16
35,i178
35,i17
35,i18
35,i19
35,i20
35,i22
35,i23
35,i24
35,i25
35,i27
35,i29
35,i31
35,i261
35,i33
35,i34
35,i257
35,i35
35,i36
35,i37
35,i38
35,i336
35,i40
35,i41
35,i42
35,i43
35,i44
35,i45
35,i247
35,i46
35,i79
35,i132
35,i48
35,i49
35,i174
35,i50
35,i206
35,i173
35,i51
35,i52
35,i339
35,i53
35,i54
35,i57
35,i58
35,i59
35,i60
35,i61
35,i271
35,i167
35,i62
35,i298
35,i64
35,i249
35,i65
35,i66
35,i67
35,i343
35,i68
35,i70
35,i71
35,i72
35,i73
35,i96
35,i74
35,i75
35,i77
35,i80
35,i81
35,i82
35,i111
35,i83
35,i289
35,i84
35,i134
35,i85
35,i86
35,i87
35,i88
35,i89
35,i90
35,i180
35,i92
35,i93
35,i94
35,i239
35,i99
35,i100
35,i102
35,i103
35,i333
35,i104
35,i105
35,i106
35,i107
35,i108
35,i160
35,i109
35,i110
35,i334
35,i112
35,i113
35,i114
35,i115
35,i116
35,i117
35,i118
35,i120
35,i121
35,i122
35,i123
35,i124
35,i126
35,i125
35,i128
35,i129
35,i140
35,i131
35,i133
35,i342
35,i172
35,i135
35,i136
35,i137
35,i138
35,i139
35,i141
35,i142
35,i153
35,i283
35,i143
35,i144
35,i176
35,i147
35,i148
35,i150
35,i151
35,i290
35,i152
35,i154
35,i155
35,i156
35,i209
35,i330
35,i331
35,i157
35,i158
35,i159
35,i292
35,i161
35,i321
35,i162
35,i163
35,i165
35,i166
35,i286
35,i168
35,i169
35,i170
35,i171
35,i175
35,i177
35,i179
35,i181
35,i182
35,i284
35,i183
35,i184
35,i233
35,i185
35,i186
35,i188
35,i189
35,i310
35,i190
35,i196
35,i191
35,i192
35,i201
35,i193
35,i316
35,i194
35,i197
35,i198
35,i199
35,i200
35,i202
35,i203
35,i204
35,i205
35,i207
35,i208
35,i332
35,i210
35,i211
35,i212
35,i244
35,i213
35,i214
35,i215
35,i279
35,i216
35,i217
35,i218
35,i282
35,i219
35,i220
35,i221
35,i223
35,i224
35,i225
35,i226
35,i227
35,i228
35,i303
35,i230
35,i232
35,i234
35,i235
35,i236
35,i237
35,i238
35,i240
35,i241
35,i242
35,i243
35,i245
35,i246
35,i250
35,i251
35,i252
35,i253
35,i254
35,i255
35,i256
35,i258
35,i259
35,i260
35,i262
35,i263
35,i264
35,i265
35,i266
35,i267
35,i268
35,i269
35,i270
35,i272
35,i347
35,i273
35,i274
35,i275
35,i276
35,i277
35,i278
35,i280
35,i281
35,i322
35,i317
35,i288
35,i291
35,i293
35,i294
35,i295
35,i296
35,i297
35,i299
35,i300
35,i301
35,i302
35,i304
35,i305
35,i306
35,i307
35,i308
35,i309
35,i311
35,i312
35,i313
35,i314
35,i318
35,i319
35,i320
35,i323
35,i324
35,i325
35,i326
35,i327
35,i328
35,i329
36,i332
36,i333
36,i334
36,i335
36,i336
36,i337
36,i91
36,i338
36,i269
36,i229
36,i100
36,i15
36,i339
36,i340
36,i341
36,i342
36,i343
36,i344
36,i247
36,i345
36,i346
36,i347
36,i348
36,i39
36,i268
36,i349
36,i350
36,i261
36,i378
36,i351
36,i352
36,i353
36,i372
36,i354
36,i355
36,i356
36,i66
36,i299
36,i61
36,i357
36,i193
36,i358
36,i359
36,i302
36,i178
36,i78
36,i164
36,i360
36,i361
36,i362
36,i363
36,i364
36,i365
36,i366
36,i367
36,i368
36,i369
36,i370
36,i371
36,i373
36,i187
36,i374
36,i423
36,i5
36,i375
36,i376
36,i377
36,i93
36,i85
36,i379
36,i380
36,i381
36,i121
36,i215
36,i382
36,i200
36,i487
36,i390
36,i383
36,i384
36,i385
36,i386
36,i387
36,i388
36,i33
36,i71
36,i389
36,i391
36,i476
36,i213
36,i392
36,i49
36,i393
36,i395
36,i189
36,i226
36,i394
36,i396
36,i397
36,i179
36,i398
36,i399
36,i400
36,i401
36,i318
36,i422
36,i402
36,i403
36,i488
36,i404
36,i405
36,i406
36,i407
36,i408
36,i21
36,i409
36,i410
36,i411
36,i412
36,i413
36,i414
36,i165
36,i145
36,i188
36,i415
36,i438
36,i70
36,i416
36,i417
36,i459
36,i418
36,i419
36,i420
36,i32
36,i421
36,i424
36,i464
36,i425
36,i426
36,i427
36,i297
36,i428
36,i429
36,i430
36,i130
36,i431
36,i432
36,i433
36,i434
36,i435
36,i436
36,i437
36,i41
36,i156
36,i439
36,i77
36,i159
36,i440
36,i441
36,i40
36,i196
36,i442
36,i112
36,i171
36,i443
36,i457
36,i80
36,i62
36,i444
36,i445
36,i82
36,i446
36,i447
36,i454
36,i448
36,i449
36,i450
36,i451
36,i452
36,i135
36,i453
36,i455
36,i456
36,i458
36,i35
36,i460
36,i160
36,i461
36,i462
36,i463
36,i258
36,i216
37,i465
37,i466
37,i21
37,i467
37,i185
37,i468
37,i469
37,i470
37,i28
37,i395
37,i471
37,i472
37,i473
37,i474
37,i475
37,i382
37,i476
37,i477
37,i234
37,i275
37,i157
37,i478
37,i271
37,i479
37,i136
37,i480
37,i481
37,i482
37,i483
37,i484
37,i485
37,i486
37,i396
37,i487
37,i488
37,i489
37,i490
37,i135
37,i491
37,i492
37,i140
37,i493
37,i494
37,i495
37,i496
37,i497
37,i498
37,i499
37,i500
37,i1
37,i163
37,i2
37,i380
37,i3
37,i4
37,i5
37,i6
37,i7
37,i8
37,i293
37,i48
37,i9
37,i133
37,i13
37,i10
37,i11
37,i12
37,i14
37,i320
37,i359
37,i15
37,i16
37,i17
37,i18
37,i58
37,i19
37,i20
37,i22
37,i23
37,i130
37,i347
37,i24
37,i25
37,i207
37,i26
37,i27
37,i35
37,i337
37,i29
37,i30
37,i31
37,i32
37,i33
37,i110
37,i67
37,i350
37,i34
37,i36
37,i37
37,i38
37,i39
37,i40
37,i41
37,i42
37,i239
37,i43
37,i237
37,i44
37,i172
37,i365
37,i410
37,i344
37,i393
37,i51
37,i45
37,i444
37,i46
37,i459
37,i302
37,i47
37,i49
37,i95
37,i50
37,i388
37,i108
37,i436
37,i125
37,i52
37,i53
37,i54
37,i55
37,i56
37,i57
37,i248
37,i59
37,i60
37,i61
37,i62
37,i63
37,i413
37,i64
37,i461
37,i75
37,i65
37,i284
37,i66
37,i68
37,i69
37,i70
37,i71
37,i166
37,i72
37,i73
37,i74
37,i76
37,i77
37,i254
37,i78
37,i79
37,i80
37,i81
37,i82
37,i83
37,i84
37,i85
37,i86
37,i116
37,i87
37,i88
37,i89
37,i90
37,i91
37,i92
37,i93
37,i94
37,i372
37,i96
37,i97
37,i98
37,i99
37,i377
37,i100
37,i101
37,i273
37,i102
37,i186
37,i267
37,i103
37,i104
37,i105
37,i397
37,i106
37,i107
37,i322
37,i204
37,i358
37,i109
37,i111
37,i112
37,i113
37,i114
37,i115
37,i418
37,i244
37,i381
37,i117
37,i118
37,i249
37,i355
37,i119
37,i120
37,i151
37,i334
37,i294
37,i182
37,i167
37,i121
37,i122
37,i123
37,i299
37,i124
37,i126
37,i127
37,i128
37,i129
37,i422
37,i427
37,i131
37,i132
37,i346
37,i153
37,i443
37,i149
37,i369
37,i177
37,i134
37,i364
37,i257
37,i287
37,i137
37,i138
37,i139
37,i180
37,i199
37,i165
37,i141
37,i142
37,i143
37,i144
37,i145
37,i146
37,i147
37,i148
37,i150
37,i152
37,i154
37,i229
37,i197
37,i155
37,i402
37,i156
37,i411
37,i283
37,i158
37,i188
37,i175
37,i159
37,i160
37,i161
37,i433
37,i462
37,i171
37,i409
37,i368
37,i162
37,i164
37,i168
37,i169
37,i269
37,i187
37,i226
37,i403
37,i170
37,i458
37,i173
37,i174
37,i426
37,i394
37,i176
37,i390
38,i177
38,i178
38,i179
38,i180
38,i181
38,i182
38,i183
38,i271
38,i184
38,i185
38,i186
38,i187
38,i16
38,i188
38,i189
38,i190
38,i191
38,i192
38,i193
38,i194
38,i195
38,i196
38,i197
38,i198
38,i199
38,i200
38,i201
38,i202
38,i203
38,i204
38,i116
38,i205
38,i206
38,i207
38,i208
38,i209
38,i210
38,i211
38,i212
38,i213
38,i214
38,i215
38,i216
38,i217
38,i218
38,i219
38,i220
38,i221
38,i222
38,i223
38,i224
38,i225
38,i226
38,i227
38,i228
38,i229
38,i230
38,i231
38,i232
38,i233
38,i234
38,i235
38,i236
38,i237
38,i238
38,i239
38,i240
38,i241
38,i242
38,i243
38,i244
38,i245
38,i246
38,i247
38,i248
38,i249
38,i250
38,i251
38,i252
38,i253
38,i254
38,i255
38,i256
38,i257
38,i258
38,i259
38,i260
38,i261
38,i262
38,i263
38,i264
38,i265
38,i266
38,i347
38,i267
38,i268
38,i269
38,i270
38,i272
38,i273
38,i274
38,i275
38,i276
38,i277
38,i278
38,i279
38,i280
38,i281
38,i282
38,i283
38,i284
38,i295
38,i285
38,i286
38,i287
38,i288
38,i289
38,i290
38,i291
38,i292
38,i293
38,i294
38,i296
38,i297
38,i298
38,i299
38,i300
38,i301
38,i302
38,i303
38,i304
38,i305
38,i306
38,i307
38,i308
38,i309
38,i310
38,i311
38,i312
38,i313
38,i314
38,i315
38,i316
38,i317
38,i318
38,i319
38,i320
38,i321
38,i322
38,i323
38,i324
38,i325
38,i363
38,i326
38,i327
38,i328
38,i329
38,i330
38,i331
38,i332
38,i333
38,i334
38,i335
38,i336
38,i337
38,i338
38,i339
38,i340
38,i341
38,i342
38,i343
38,i344
38,i345
38,i346
38,i348
38,i349
38,i350
38,i351
38,i352
38,i353
38,i354
38,i355
38,i356
38,i357
38,i358
38,i359
38,i360
38,i361
38,i362
38,i364
38,i365
38,i366
38,i367
38,i368
38,i369
38,i370
38,i371
38,i372
38,i373
38,i374
38,i375
38,i376
38,i377
38,i378
38,i379
38,i380
38,i381
38,i382
38,i141
38,i383
38,i384
38,i385
38,i386
38,i387
38,i388
38,i389
38,i390
38,i391
38,i392
38,i393
38,i140
38,i394
38,i395
38,i396
38,i397
38,i398
38,i399
38,i400
38,i401
38,i402
38,i403
38,i404
38,i405
38,i406
38,i407
38,i408
38,i409
38,i410
38,i411
38,i412
38,i413
38,i414
38,i415
38,i416
38,i417
38,i418
38,i419
38,i146
38,i420
38,i101
38,i421
38,i422
38,i423
38,i424
38,i425
38,i426
38,i427
38,i428
38,i429
38,i430
38,i431
38,i432
38,i433
38,i434
38,i435
38,i436
38,i437
38,i438
38,i439
38,i440
38,i441
38,i442
38,i443
38,i444
38,i445
38,i446
38,i447
38,i448
38,i449
38,i450
38,i451
38,i452
38,i453
38,i454
38,i455
38,i456
38,i457
38,i458
38,i459
38,i460
38,i461
38,i462
38,i463
38,i464
38,i465
38,i466
38,i467
38,i468
38,i469
38,i470
38,i471
38,i472
38,i473
38,i474
38,i475
38,i476
38,i477
38,i478
38,i479
38,i480
38,i481
38,i482
38,i483
38,i484
38,i485
38,i486
38,i487
38,i488
38,i489
38,i490
38,i491
38,i492
38,i493
38,i494
38,i495
38,i496
38,i497
38,i498
38,i499
38,i500
38,i1
38,i2
38,i3
38,i4
38,i5
38,i6
38,i7
38,i8
38,i9
38,i10
38,i11
38,i12
38,i13
38,i14
38,i15
38,i17
38,i18
38,i19
38,i20
38,i21
38,i22
38,i23
38,i24
38,i25
38,i26
38,i27
38,i28
38,i29
38,i30
38,i31
38,i32
38,i33
38,i34
38,i35
38,i36
38,i37
38,i38
38,i39
38,i40
38,i41
38,i42
38,i43
38,i44
38,i45
38,i46
38,i47
38,i48
38,i49
38,i50
38,i51
38,i52
38,i53
38,i54
38,i55
38,i56
38,i57
38,i58
38,i59
38,i60
38,i61
38,i62
38,i63
38,i64
38,i65
38,i66
38,i67
38,i68
38,i69
38,i70
38,i71
38,i72
38,i73
38,i74
38,i75
38,i76
38,i77
38,i78
38,i79
38,i80
38,i81
38,i82
38,i83
38,i84
38,i85
38,i86
38,i87
38,i88
38,i89
38,i90
38,i91
38,i92
38,i93
38,i94
38,i95
38,i96
38,i97
38,i98
38,i99
38,i100
38,i102
38,i103
38,i104
38,i105
38,i106
38,i107
38,i108
38,i109
38,i110
38,i111
38,i135
38,i112
38,i113
38,i114
38,i115
39,i127
39,i427
39,i117
39,i118
39,i119
39,i120
39,i121
39,i122
39,i123
39,i124
39,i125
39,i126
39,i128
39,i129
39,i354
39,i185
39,i130
39,i377
39,i171
39,i131
39,i132
39,i320
39,i133
39,i134
39,i135
39,i136
39,i137
39,i138
39,i139
39,i140
39,i141
39,i142
39,i143
39,i144
39,i145
39,i169
40,i146
40,i147
40,i148
40,i149
40,i150
40,i279
40,i125
40,i151
40,i152
40,i153
40,i154
40,i77
40,i155
40,i485
40,i371
40,i156
40,i157
40,i374
40,i158
40,i159
40,i160
40,i161
40,i162
40,i163
40,i221
40,i164
40,i165
40,i166
40,i167
40,i168
40,i169
40,i170
40,i171
40,i172
40,i295
40,i336
40,i138
40,i173
40,i174
40,i175
40,i22
40,i176
40,i247
40,i177
40,i178
40,i179
40,i180
40,i181
40,i182
40,i183
40,i184
40,i185
40,i32
40,i58
40,i186
40,i460
40,i235
40,i57
40,i109
40,i187
40,i19
40,i188
40,i189
40,i196
40,i383
40,i350
40,i390
40,i248
40,i65
40,i190
40,i426
40,i304
40,i191
40,i192
40,i338
40,i130
40,i193
40,i194
40,i195
40,i327
40,i197
40,i141
40,i198
40,i199
40,i200
40,i201
40,i42
40,i90
40,i202
40,i132
40,i203
40,i204
40,i205
40,i206
40,i3
40,i207
40,i208
40,i399
40,i424
40,i209
40,i210
40,i211
40,i37
40,i212
40,i213
40,i214
40,i126
40,i17
40,i215
40,i216
40,i217
40,i218
40,i219
40,i220
40,i443
40,i67
40,i84
40,i406
40,i428
40,i222
40,i223
40,i224
40,i225
40,i250
40,i226
40,i227
40,i106
40,i228
40,i421
40,i229
40,i230
40,i306
40,i231
40,i232
40,i36
40,i380
40,i233
40,i331
40,i328
40,i234
40,i369
40,i236
40,i433
40,i342
40,i478
40,i290
40,i56
40,i320
40,i237
40,i238
40,i355
40,i239
40,i240
40,i241
40,i242
40,i243
40,i244
40,i245
40,i246
40,i269
40,i25
40,i394
40,i134
40,i249
40,i251
40,i365
40,i252
40,i253
40,i271
40,i254
40,i255
40,i256
40,i257
40,i258
40,i259
40,i260
40,i377
40,i261
40,i262
40,i263
40,i459
40,i264
40,i265
40,i94
40,i266
40,i267
40,i268
40,i270
40,i272
40,i273
40,i45
40,i278
40,i9
40,i322
40,i302
40,i274
40,i381
40,i275
40,i299
40,i276
40,i277
40,i366
40,i411
40,i91
40,i280
40,i440
40,i343
40,i281
40,i282
40,i283
40,i284
40,i285
40,i410
40,i129
40,i52
40,i303
40,i354
40,i286
40,i287
40,i288
40,i289
